obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,AccH2O_des,CO2_hrs,AccCO2_soda,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA
87,1718976857,521.9000001,20240621 08:34:17,8:34:17,5,1476,ozzie,1718976849,0.001179629,1.17962938,5.661567406,1377.902308,1170.163058,115.8722481,136.4430683,0.055682101,2.910936413,0.055097078,0.034487723,321.5254881,31.73178249,31.73178249,4.703068687,61.99023403,2.661840782,4.29396795,2.041227905,-52.02165566,-250.3547069,-19.30081748,-0.151691965,27.39795725,1.178283915,5.661567406,1464.554156,1440.412727,3.381309957,64.72,1.17962938,25.50786375,26.88524667,6.84E-06,125.0251122,0,0,1,0,51703,2000.063077,1681.252685,0.840599831,0.160757674,6,0.5,0: Broadleaf,2,TRUE,1718976849,1377.902308,1412.726923,26.88122308,25.50533846,1381.92,26.49628462,500.0173077,98.92231538,0.099993754,30.1365,30.45685385,999.9,0,0,10002.06615,0,3.924711538,-34.82395385,1415.966923,1449.703077,1.375895385,1412.726923,25.50533846,2.659152308,2.523046154,22.03484615,21.17594615,2000.063077,0.980005846,0.019994592,0,2.120907692,0,24277.51538,17404.39231,38.64407692,39.04292308,38.25,37.98546154,38.26907692,1960.073077,39.99,0,1718976826,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-34.86533,0.27847218,0.287289485,0,1.375805,0.002558797,0.000515272,1,1,2,2-Jan,3.13122,2.77804,0.224421,0.227342,0.122303,0.118408,29205.5,31260.5,34068.6,36666.2,42198.6,46356.9,53138.9,58550.1,1.96983,1.95977,0.139266,0,28.1949,999.9,71.237,27.07,25.8805,60.652,47.508,1,-0.102383,0.0697168,20.1607,5.19767,12.0099,4.9752,3.29395,9999,9999,999.9,9999,1.86302,1.86778,1.86752,1.86874,1.86957,1.86559,1.86669,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-4.03,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34511,34510.8,2.75391,2.56348,1.54785,2.28882,1.64673,2.3645,31.0853,15.5943,18,502.505,488.455,28.3593,26.8898,30.0003,26.8265,26.7755,55.0899,0,100,-999.9,1457.56,25.5506,96.601,94.8956,NA
88,1718976862,526.9000001,20240621 08:34:22,8:34:22,5,1476,ozzie,1718976854,0.001179753,1.179753222,5.425249801,1394.629231,1192.982466,118.1318201,138.0993385,0.055660174,2.910817689,0.055075586,0.034474252,321.518613,31.73648769,31.73648769,4.704323804,61.97952387,2.662102254,4.295131824,2.04222155,-52.02711708,-250.34169,-19.30149923,-0.151693277,27.5368402,1.178537452,5.425249801,1482.296652,1457.868182,3.494872727,64.72,1.179753222,25.51013518,26.88776848,5.11E-06,125.0251122,0,0,1,0,51845,2000.02,1681.2165,0.840599844,0.160757699,6,0.5,0: Broadleaf,2,TRUE,1718976854,1394.629231,1429.646923,26.88387692,25.50760769,1398.649231,26.49893077,499.9837692,98.92229231,0.099967838,30.14122308,30.45782308,999.9,0,0,10001.38923,0,3.958446154,-35.01703077,1433.159231,1467.068462,1.376277692,1429.646923,25.50760769,2.659414615,2.52327,22.03646154,21.17739231,2000.02,0.980005385,0.019995069,0,2.068523077,0,24266.18462,17404.02308,38.64407692,39.04292308,38.25,38,38.26907692,1960.03,39.99,0,1718976831,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-34.91339524,-1.614288312,0.32485609,0,1.376045238,0.005254286,0.000661107,1,1,2,2-Jan,3.13117,2.77801,0.226067,0.228904,0.12231,0.118418,29143.4,31197.3,34068.3,36666.1,42198.2,46356.2,53138.7,58549.7,1.97015,1.95928,0.139058,0,28.188,999.9,71.237,27.08,25.8955,60.212,47.9768,1,-0.0372078,0,20.1605,5.19767,12.0099,4.97545,3.294,9999,9999,999.9,9999,1.863,1.86777,1.86752,1.86874,1.86959,1.86558,1.86671,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-4.03,0.385,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34511.1,34510.9,2.77588,2.5769,1.54785,2.28882,1.64673,2.27539,31.0853,15.5768,18,502.742,488.162,28.3627,26.893,30.0004,26.8293,26.7783,55.6425,0,100,-999.9,1477.82,25.5506,96.6004,94.895,NA
89,1718976867,531.9000001,20240621 08:34:27,8:34:27,5,1476,ozzie,1718976859,0.001178865,1.178864953,5.649364113,1411.352308,1202.564149,119.0803924,139.7550283,0.055599888,2.910891064,0.055016573,0.034437256,321.5155438,31.73985277,31.73985277,4.705221623,61.97429497,2.662365288,4.295918637,2.042856335,-51.98794441,-250.3751143,-19.30421441,-0.151729385,27.4772307,1.178497401,5.649364113,1499.109085,1474.884545,3.40078961,64.72,1.178864953,25.51421978,26.89069091,6.11E-06,125.0251122,0,0,1,0,51863,2000.000769,1681.200346,0.84059985,0.16075771,6,0.5,0: Broadleaf,2,TRUE,1718976859,1411.352308,1446.319231,26.88658462,25.51047692,1415.375385,26.50162308,500.0240769,98.92210769,0.099963208,30.14441538,30.45866154,999.9,0,0,10001.82769,0,4.048405385,-34.96699231,1450.348462,1484.183077,1.376095385,1446.319231,25.51047692,2.659676923,2.523550769,22.03808462,21.1792,2000.000769,0.980005154,0.019995308,0,2.048507692,0,24258.06923,17403.86154,38.62976923,39.04292308,38.25,38,38.26907692,1960.010769,39.99,0,1718976836,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-34.96919048,0.197914286,0.275234348,0,1.376112857,0.00079013,0.000636255,1,1,2,2-Jan,3.13126,2.77816,0.227664,0.230551,0.122318,0.118428,29083.3,31130.3,34068.4,36665.6,42198,46355.6,53138.6,58549.3,1.97008,1.9591,0.140354,0,28.1829,999.9,71.237,27.07,25.8804,60.582,47.512,1,-0.0369258,0,20.1608,5.19782,12.0099,4.9752,3.29393,9999,9999,999.9,9999,1.86297,1.86774,1.86752,1.86874,1.86959,1.86564,1.86672,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-4.02,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34511.1,34510.9,2.80396,2.57202,1.54785,2.28882,1.64673,2.3645,31.0853,15.5943,18,502.722,488.076,28.3659,26.8961,30.0002,26.8325,26.7811,56.109,0,100,-999.9,1491.38,25.5506,96.6004,94.8942,NA
90,1718976872,536.9000001,20240621 08:34:32,8:34:32,5,1476,ozzie,1718976864,0.001179478,1.179477823,5.523439458,1428.106923,1222.419484,121.0461771,141.4137175,0.05562533,2.912482945,0.055041799,0.034453042,321.520209,31.74145368,31.74145368,4.705648805,61.97258873,2.662680957,4.296546282,2.042967848,-52.014972,-250.3636169,-19.29317198,-0.151551875,27.55977269,1.178685263,5.523439458,1516.797942,1492.324303,3.48041645,64.72,1.179477823,25.51747993,26.89466,6.28E-06,125.0251122,0,0,1,0,51959,2000.03,1681.2249,0.840599841,0.160757693,6,0.5,0: Broadleaf,2,TRUE,1718976864,1428.106923,1463.196923,26.88984615,25.51352308,1432.133077,26.50489231,500.0238462,98.92183846,0.099961131,30.14696154,30.46216154,999.9,0,0,10010.96538,0,4.172736154,-35.08953846,1467.570769,1501.506923,1.376316154,1463.196923,25.51352308,2.659992308,2.523844615,22.04002308,21.18109231,2000.03,0.980005385,0.019995069,0,2.079523077,0,24252.34615,17404.12308,38.62976923,39.04292308,38.25,37.99515385,38.26907692,1960.04,39.99,0,1718976841,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-35.01014,-1.658255639,0.308829648,0,1.3762345,0.00045609,0.000714643,1,1,2,2-Jan,3.13135,2.77812,0.229278,0.232051,0.12233,0.118439,29022.5,31069.6,34068.3,36665.5,42197.3,46355,53138.3,58549.1,1.96987,1.95942,0.14019,0,28.1784,999.9,71.237,27.07,25.8812,60.502,47.5641,1,-0.101629,0.0697168,20.1606,5.19692,12.0099,4.9751,3.2939,9999,9999,999.9,9999,1.86299,1.86774,1.86752,1.86874,1.86963,1.86564,1.86673,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-4.03,0.385,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34511.2,34511,2.82837,2.58423,1.54785,2.28882,1.64673,2.23389,31.0853,15.5768,18,502.618,488.306,28.3689,26.8994,30.0003,26.8354,26.7838,56.577,0,100,-999.9,1511.63,25.5506,96.6,94.8939,NA
91,1718976877,541.9000001,20240621 08:34:37,8:34:37,5,1476,ozzie,1718976869,0.001179276,1.179276244,5.719492942,1444.816923,1232.921238,122.0862042,143.0685176,0.05560935,2.913232489,0.055026301,0.034443313,321.5177536,31.74353098,31.74353098,4.706203157,61.97178278,2.663016536,4.297143661,2.043186622,-52.00608237,-250.3737432,-19.28941654,-0.151488456,27.36104492,1.178345685,5.719492942,1533.091292,1509.056121,3.346534199,64.72,1.179276244,25.52154771,26.89847333,7.81E-06,125.0251122,0,0,1,0,51825,2000.014615,1681.211977,0.840599846,0.160757702,6,0.5,0: Broadleaf,2,TRUE,1718976869,1444.816923,1479.691538,26.89320769,25.51728462,1448.846154,26.50825385,500.0233846,98.92190769,0.099992785,30.14938462,30.4632,999.9,0,0,10015.25,0,4.266303077,-34.87430769,1484.747692,1518.439231,1.375916154,1479.691538,25.51728462,2.660326923,2.524218462,22.04209231,21.1835,2000.014615,0.980005154,0.019995308,0,2.069192308,0,24246.15385,17403.98462,38.62976923,39.03338462,38.25,37.99515385,38.27861538,1960.024615,39.99,0,1718976846,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-34.960005,2.045282707,0.340957781,0,1.376119,-0.003399699,0.000684784,1,1,2,2-Jan,3.13139,2.7782,0.230836,0.233593,0.122344,0.118455,28963.8,31007.2,34068.2,36665.5,42196.7,46354.3,53138.2,58549,1.97008,1.95915,0.140823,0,28.1741,999.9,71.237,27.08,25.8952,60.482,47.5721,1,-0.0364609,0,20.1607,5.19767,12.0099,4.97545,3.294,9999,9999,999.9,9999,1.86298,1.86773,1.86752,1.86874,1.8696,1.86558,1.86672,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-4.03,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34511.3,34511.1,2.85645,2.55127,1.54785,2.28882,1.64673,2.34619,31.107,15.5855,18,502.775,488.157,28.3715,26.9023,30.0003,26.8384,26.7867,57.1368,0,100,-999.9,1525.2,25.5506,96.5997,94.8937,NA
92,1718976882,546.9000001,20240621 08:34:42,8:34:42,5,1476,ozzie,1718976874,0.001178611,1.178610846,5.564090485,1461.395385,1253.239886,124.0983909,144.7103764,0.055564697,2.91232765,0.0549824,0.034415808,321.5110013,31.74673721,31.74673721,4.707058887,61.97151426,2.663404634,4.297788533,2.043654254,-51.97673833,-250.3887462,-19.29712034,-0.151603578,27.33553024,1.178048281,5.564090485,1550.080776,1526.022788,3.388419913,64.72,1.178610846,25.52659263,26.90282182,8.27E-06,125.0251122,0,0,1,0,51935,1999.972308,1681.176438,0.840599858,0.160757727,6,0.5,0: Broadleaf,2,TRUE,1718976874,1461.395385,1496.264615,26.89708462,25.52142308,1465.426154,26.51213077,499.9902308,98.92202308,0.100033462,30.152,30.47045385,999.9,0,0,10010.05769,0,4.319026154,-34.86843846,1501.789231,1535.451538,1.375649231,1496.264615,25.52142308,2.660713077,2.524631538,22.04446923,21.18616923,1999.972308,0.980004692,0.019995785,0,2.131023077,0,24237.73846,17403.60769,38.62976923,39.01907692,38.25,37.99515385,38.28338462,1959.982308,39.99,0,1718976851,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-34.84302,1.18567218,0.306075287,0,1.37578,-0.003280602,0.000712783,1,1,2,2-Jan,3.1311,2.77818,0.232391,0.23518,0.122355,0.118471,28905.2,30942.6,34068.1,36664.9,42196.1,46352.9,53137.9,58548,1.97005,1.959,0.141952,0,28.1698,999.9,71.237,27.08,25.8957,60.282,47.9046,1,-0.0363008,0,20.1606,5.19662,12.0099,4.97535,3.29393,9999,9999,999.9,9999,1.86295,1.86774,1.86752,1.86874,1.86963,1.86559,1.86672,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-4.03,0.385,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34511.4,34511.2,2.87964,2.57324,1.54785,2.28882,1.64673,2.31689,31.107,15.5855,18,502.784,488.09,28.3737,26.9051,30.0002,26.8411,26.7899,57.6113,0,100,-999.9,1545.43,25.5506,96.5992,94.8921,NA
93,1718976887,551.9000001,20240621 08:34:47,8:34:47,5,1476,ozzie,1718976879,0.001177943,1.177943293,5.589934127,1477.950769,1268.334693,125.5932293,146.349864,0.055512542,2.913335571,0.05493153,0.034383901,321.5117379,31.75085968,31.75085968,4.708159358,61.9645006,2.663784978,4.298888803,2.04437438,-51.94729923,-250.4221474,-19.29383471,-0.151543458,27.2959875,1.177400506,5.589934127,1567.581337,1543.225273,3.440918615,64.72,1.177943293,25.53151887,26.90695273,8.54E-06,125.0251122,0,0,1,0,51736,1999.976923,1681.180315,0.840599857,0.160757724,6,0.5,0: Broadleaf,2,TRUE,1718976879,1477.950769,1512.794615,26.9009,25.52600769,1481.981538,26.51594615,499.9929231,98.92215385,0.099997015,30.15646154,30.47078462,999.9,0,0,10015.81538,0,4.339183077,-34.84481538,1518.807692,1552.422308,1.374884615,1512.794615,25.52600769,2.661094615,2.525087692,22.04683077,21.18912308,1999.976923,0.980004692,0.019995785,0,2.163338462,0,24227.00769,17403.64615,38.625,39.01430769,38.25,37.99515385,38.28815385,1959.986923,39.99,0,1718976856,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-34.91485,-0.33,0.312342515,0,1.375253,-0.009142556,0.00104839,1,1,2,2-Jan,3.13122,2.77818,0.233963,0.23673,0.122366,0.118483,28846,30879.5,34068,36664.4,42195.6,46351.8,53137.7,58547.3,1.96977,1.95917,0.141211,0,28.1654,999.9,71.237,27.07,25.881,60.322,47.6162,1,-0.100917,0.0697168,20.1605,5.19647,12.0099,4.9754,3.29395,9999,9999,999.9,9999,1.86297,1.86777,1.86752,1.86874,1.86964,1.86561,1.8667,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-4.03,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34511.5,34511.3,2.90771,2.56714,1.54785,2.28882,1.64673,2.30591,31.107,15.5855,18,502.63,488.226,28.377,26.9086,30.0003,26.844,26.7928,58.1719,0,100,-999.9,1558.97,25.5506,96.5989,94.8909,NA
94,1718976892,556.9000001,20240621 08:34:52,8:34:52,5,1476,ozzie,1718976884,0.001177454,1.177454087,5.607664584,1494.528462,1283.672284,127.1118481,147.991257,0.05546035,2.91171174,0.054880104,0.034351692,321.5086687,31.75633625,31.75633625,4.709621644,61.95808524,2.66420398,4.300010193,2.045417663,-51.92572523,-250.42862,-19.30604866,-0.151725229,27.42357528,1.176654306,5.607664584,1584.746416,1560.401879,3.434475325,64.72,1.177454087,25.53717037,26.91198182,1.07E-05,125.0251122,0,0,1,0,51764,1999.957692,1681.164162,0.840599863,0.160757735,6,0.5,0: Broadleaf,2,TRUE,1718976884,1494.528462,1529.546923,26.90516154,25.53116923,1498.559231,26.52021538,500.0011538,98.92205385,0.099986092,30.16100769,30.4739,999.9,0,0,10006.52923,0,4.37419,-35.02016154,1535.85,1569.621538,1.373983846,1529.546923,25.53116923,2.661513077,2.525596154,22.04941538,21.19240769,1999.957692,0.980004462,0.019996023,0,2.238669231,0,24214.53077,17403.48462,38.625,39.01907692,38.25,37.99515385,38.28338462,1959.967692,39.99,0,1718976861,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-34.89992857,-2.446223377,0.275422035,0,1.374430952,-0.01044,0.001198109,1,1,2,2-Jan,3.13138,2.778,0.23552,0.238269,0.12239,0.1185,28787.4,30817.4,34067.9,36664.5,42194.9,46351.2,53138.1,58547.3,1.97008,1.95863,0.142545,0,28.1615,999.9,71.237,27.08,25.8961,60.122,47.7043,1,-0.1006,0.0697168,20.1606,5.19573,12.0098,4.97545,3.294,9999,9999,999.9,9999,1.86299,1.86775,1.86752,1.86874,1.86963,1.86563,1.86674,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-4.03,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34511.6,34511.4,2.92969,2.56348,1.54785,2.28882,1.64673,2.36816,31.107,15.5943,18,502.852,487.902,28.3801,26.9115,30.0003,26.8468,26.7956,58.6594,0,100,-999.9,1572.46,25.5506,96.5993,94.8911,NA
95,1718976897,561.9000001,20240621 08:34:57,8:34:57,5,1476,ozzie,1718976889,0.001180093,1.180092794,5.396022605,1511.233846,1306.16185,129.3380893,149.6446233,0.055570563,2.910483668,0.054987779,0.034419213,321.5135795,31.76027418,31.76027418,4.710673345,61.95582496,2.664714691,4.30099138,2.045958654,-52.04209224,-250.3168782,-19.30633082,-0.151721772,27.57501494,1.176908344,5.396022605,1602.069062,1577.753273,3.480670996,64.72,1.180092794,25.5420511,26.91977273,1.32E-05,125.0251122,0,0,1,0,51617,1999.988462,1681.190008,0.840599853,0.160757717,6,0.5,0: Broadleaf,2,TRUE,1718976889,1511.233846,1546.454615,26.91046923,25.53632308,1515.265385,26.52553846,500.0503846,98.9215,0.099987446,30.16498462,30.47853846,999.9,0,0,9999.558462,0,4.420337692,-35.22346154,1553.025385,1586.981538,1.374143846,1546.454615,25.53632308,2.662023846,2.526091538,22.05255385,21.19560769,1999.988462,0.980004692,0.019995785,0,2.263776923,0,24200.46154,17403.75385,38.625,39.03338462,38.25,37.97576923,38.28338462,1959.998462,39.99,0,1718976866,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-35.05718571,-2.21138961,0.249765199,0,1.374458571,-0.001412727,0.001236848,1,1,2,2-Jan,3.1311,2.77779,0.237088,0.239811,0.12241,0.118521,28728.4,30754.9,34067.9,36664.2,42194.1,46350.2,53137.9,58547.2,1.96985,1.95905,0.143073,0,28.1585,999.9,71.237,27.09,25.91,60.192,47.7003,1,-0.0356098,0,20.1607,5.19453,12.0099,4.9752,3.29395,9999,9999,999.9,9999,1.86299,1.86776,1.86752,1.86874,1.86964,1.86562,1.86672,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-4.04,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34511.6,34511.4,2.95166,2.57446,1.54785,2.28882,1.64673,2.21313,31.107,15.568,18,502.735,488.196,28.3833,26.9149,30.0003,26.8502,26.7983,59.1668,0,100,-999.9,1592.56,25.5506,96.5991,94.8907,NA
96,1718976902,566.9000001,20240621 08:35:02,8:35:02,5,1476,ozzie,1718976894,0.001178033,1.178033434,5.655505526,1527.984615,1314.531161,130.1670394,151.3035518,0.055440552,2.907358622,0.054859859,0.034339078,321.5145616,31.76679059,31.76679059,4.712414132,61.9534971,2.665284907,4.30207338,2.047129225,-51.95127442,-250.3822494,-19.33317039,-0.152132643,27.38812859,1.176957893,5.655505526,1618.993964,1594.791273,3.3954329,64.72,1.178033434,25.54882044,26.92420061,8.13E-06,125.0251122,0,0,1,0,51650,1999.994615,1681.195177,0.840599852,0.160757714,6,0.5,0: Broadleaf,2,TRUE,1718976894,1527.984615,1563.005385,26.91618462,25.54196923,1532.017692,26.53123846,500.0433077,98.92160769,0.100038385,30.16936923,30.48566154,999.9,0,0,9981.681538,0,4.423307692,-35.02192308,1570.249231,1603.973846,1.374203846,1563.005385,25.54196923,2.662591538,2.526652308,22.05604615,21.19922308,1999.994615,0.980004692,0.019995785,0,2.238130769,0,24182.86923,17403.80769,38.625,39.03338462,38.25,37.95638462,38.28338462,1960.004615,39.99,0,1718976871,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-35.07569524,1.485490909,0.329777899,0,1.374199524,0.003335065,0.001125071,1,1,2,2-Jan,3.1313,2.77791,0.2386,0.241206,0.122425,0.11854,28671.2,30698.3,34067.6,36664,42193,46348.9,53137.4,58546.7,1.96977,1.95903,0.143439,0,28.1581,999.9,71.237,27.09,25.9091,60.352,47.6322,1,-0.035503,0,20.1607,5.19692,12.0099,4.9753,3.2939,9999,9999,999.9,9999,1.86296,1.86775,1.86752,1.86875,1.86961,1.8656,1.86673,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-4.03,0.385,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34511.7,34511.5,2.97974,2.56104,1.54785,2.28882,1.64673,2.38525,31.1287,15.5855,18,502.712,488.206,28.3865,26.9177,30.0003,26.853,26.8014,59.6498,0,100,-999.9,1605.99,25.5506,96.5982,94.89,NA
97,1718978268,1933,20240621 08:57:48,8:57:48,5,4781,ozzie,1718978260,0.001593147,1.593147103,4.291817109,414.0282667,308.3884606,30.53349894,40.99288156,0.074617099,2.910091193,0.073570278,0.046074253,321.5159812,32.40824548,32.40824548,4.886536766,62.92328367,2.826008129,4.491196207,2.060528637,-70.25778725,-233.2715487,-18.11906892,-0.132423715,4.272529251,1.588489978,4.291817109,431.4769851,426.1864727,-0.000110143,64.73330297,1.593147103,26.69665042,28.55365636,6.25E-06,126.4284892,31,6,1,0,51558,2000.001333,1681.201,0.84059994,0.160757883,6,0.5,0: Broadleaf,2,TRUE,1718978260,414.0282667,419.9441333,28.54269333,26.69103333,417.3807333,28.15774,500.0324667,98.90986,0.10000204,30.92138667,31.08188,999.9,0,0,9998.49,0,25.09319333,-5.915903333,426.1929333,431.4602,1.85166,419.9441333,26.69103333,2.823154,2.640006667,23.02010667,21.91638667,2000.001333,0.98,0.020000133,0,2.248753333,0,29269.06,17403.84,38.875,39.125,38.375,38.187,38.562,1960.005333,39.996,0,1718978237,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-5.900019,-0.202725113,0.035218258,0,1.849384,0.03953594,0.003882542,1,1,2,2-Jan,3.13145,2.778,0.0976478,0.0982541,0.127455,0.122003,33926.6,36412,34023.5,36603.2,41891.3,46081,53082.4,58459.9,1.88803,1.93762,0.141092,0,28.7872,999.9,71.072,27.986,27.2447,60.3939,48.2612,1,0.0266717,0,20.16,5.19827,12.0099,4.97545,3.294,9999,9999,999.9,9999,1.86308,1.86783,1.86752,1.86878,1.86966,1.86567,1.86675,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.352,0.385,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34534.5,34534.3,0.998535,2.6001,1.54785,2.2876,1.64673,2.31323,31.9585,15.3491,18,457.733,481.294,29.1274,27.686,30.0003,27.6254,27.568,20.005,0,100,-999.9,419.942,29.1249,96.4885,94.7429,NA
